campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr_pct,conversion_rate_pct
153487,Festival Offer,2024-10-11,All,Social Media,2923,886,19,4736.19,7987.64,2.61,30.31132398221006,2.144469525959368
40613,Flash Sale,2024-10-11,All,App,2551,550,64,4034.21,6741.3,2.4,21.56017248137985,11.636363636363637
98141,Membership Drive,2024-10-11,Inactive,Email,3858,293,65,2823.22,3763.71,2.45,7.5946086054950745,22.18430034129693
640280,Category Promotion,2024-10-11,New Users,Social Media,4483,987,78,4604.45,8741.95,2.39,22.016506803479814,7.90273556231003
672292,App Push Notification,2024-10-11,Premium,SMS,4928,397,18,4151.88,6046.24,1.59,8.056006493506493,4.534005037783375
570197,Email Campaign,2024-10-11,Premium,App,1141,741,30,4295.89,6285.19,2.35,64.943032427695,4.048582995951417
646308,Referral Program,2024-10-11,Inactive,SMS,6498,716,87,4191.4,3265.99,2.08,11.018775007694675,12.150837988826815
504773,New User Discount,2024-10-10,Premium,Social Media,1828,360,66,1481.29,9900.22,2.46,19.693654266958426,18.333333333333332
581434,Weekend Special,2024-10-10,All,Social Media,4318,859,77,2539.79,3356.92,3.04,19.893469198703105,8.963911525029102
208884,Festival Offer,2024-10-10,Premium,SMS,8503,257,85,2417.7,7564.77,3.65,3.0224626602375633,33.07392996108949
44861,Flash Sale,2024-10-10,All,SMS,1281,519,64,3766.62,6098.23,3.95,40.5152224824356,12.33140655105973
267822,Membership Drive,2024-10-10,New Users,Social Media,2427,594,67,4812.47,9136.15,3.65,24.474660074165637,11.27946127946128
880055,Category Promotion,2024-10-10,Premium,App,3864,422,77,4521.91,9190.04,2.27,10.921325051759833,18.246445497630333
117014,App Push Notification,2024-10-10,Inactive,SMS,7568,537,80,4097.25,6494.2,2.81,7.0956659619450315,14.8975791433892
560243,Email Campaign,2024-10-10,All,Social Media,3191,920,54,4674.18,7121.35,2.37,28.831087433406456,5.869565217391305
270705,Referral Program,2024-10-10,Premium,Social Media,3092,718,72,3281.4,7717.16,1.85,23.221216041397156,10.027855153203342
991219,New User Discount,2024-10-09,Inactive,App,4131,725,70,1980.81,5404.34,2.18,17.550229968530623,9.655172413793103
360358,Weekend Special,2024-10-09,Inactive,Social Media,4112,540,56,1487.4,6296.6,2.01,13.13229571984436,10.37037037037037
921285,Festival Offer,2024-10-09,Premium,SMS,3891,190,12,1427.62,2167.81,2.22,4.883063479825238,6.315789473684211
247209,Flash Sale,2024-10-09,Premium,App,3815,351,46,2246.88,5378.34,3.83,9.200524246395805,13.105413105413104
700286,Membership Drive,2024-10-09,Inactive,Social Media,8314,462,31,4745.57,8331.49,2.53,5.556891989415444,6.70995670995671
681783,Category Promotion,2024-10-09,All,App,6641,997,13,4227.26,4278.97,3.82,15.012799277217287,1.3039117352056169
99247,App Push Notification,2024-10-09,New Users,App,4091,270,72,1486.72,7910.02,2.01,6.5998533365925205,26.666666666666668
506051,Email Campaign,2024-10-09,All,App,5857,564,84,3662.32,5293.72,2.91,9.629503158613625,14.893617021276595
984675,Referral Program,2024-10-09,Premium,Email,6260,630,28,2575.54,9232.77,2.43,10.063897763578275,4.444444444444445
920182,New User Discount,2024-10-08,Premium,App,8521,263,97,4575.74,8327.76,1.53,3.0864921957516724,36.88212927756654
410349,Weekend Special,2024-10-08,New Users,SMS,4497,774,78,3269.78,7706.28,3.38,17.211474316210808,10.077519379844961
480767,Festival Offer,2024-10-08,Premium,SMS,8249,570,76,2213.81,5793.07,2.44,6.909928476178931,13.333333333333334
704550,Flash Sale,2024-10-08,Inactive,SMS,7088,438,58,2353.7,2416.62,3.01,6.179458239277652,13.24200913242009
678289,Membership Drive,2024-10-08,Premium,App,4046,211,27,1630.04,9065.16,1.93,5.215027187345527,12.796208530805686
227876,Category Promotion,2024-10-08,Premium,Social Media,9786,216,86,2972.28,2731.11,2.4,2.2072348252605765,39.81481481481482
981243,App Push Notification,2024-10-08,Premium,Email,2812,433,31,4413.07,8772.01,2.52,15.398293029871976,7.159353348729793
703756,Email Campaign,2024-10-08,Inactive,SMS,5291,476,10,4082.16,4658.52,3.54,8.996408996408995,2.100840336134454
196871,Referral Program,2024-10-08,New Users,Email,5613,857,56,1034.9,8995.1,3.66,15.268127561019062,6.534422403733956
645197,New User Discount,2024-10-07,All,Email,8029,981,47,4087.75,4305.53,3.19,12.218208992402541,4.791029561671763
757353,Weekend Special,2024-10-07,All,Social Media,7518,977,99,2771.88,4162.21,2.35,12.995477520617186,10.133060388945752
61497,Festival Offer,2024-10-07,All,SMS,4984,871,38,2497.43,8615.47,3.1,17.475922953451043,4.3628013777267505
79554,Flash Sale,2024-10-07,Premium,App,4202,102,17,2513.73,6299.72,2.53,2.4274155164207523,16.666666666666664
868464,Membership Drive,2024-10-07,New Users,Email,6939,424,55,3927.86,9281.61,2.76,6.110390546188212,12.971698113207546
476429,Category Promotion,2024-10-07,Premium,SMS,2581,723,33,3518.26,8412.23,2.72,28.0123982952344,4.564315352697095
878025,App Push Notification,2024-10-07,All,Email,1081,889,55,1227.18,6710.8,2.55,82.23866790009251,6.186726659167604
350110,Email Campaign,2024-10-07,Inactive,SMS,7933,711,24,3857.05,3523.62,2.12,8.962561452161856,3.375527426160337
660754,Referral Program,2024-10-07,Premium,Email,5780,741,85,2377.05,4349.01,2.79,12.820069204152249,11.470985155195681
719962,New User Discount,2024-10-06,Inactive,App,2358,397,41,1189.46,7674.93,2.91,16.83630195080577,10.327455919395465
880415,Weekend Special,2024-10-06,Inactive,App,9977,636,41,3025.67,7559.58,2.85,6.374661721960509,6.446540880503145
820323,Festival Offer,2024-10-06,All,SMS,2274,820,23,1102.91,7440.51,2.8,36.05980650835532,2.804878048780488
178021,Flash Sale,2024-10-06,Inactive,Email,4171,561,65,4676.32,2214.84,3.12,13.450011987532964,11.58645276292335
983547,Membership Drive,2024-10-06,All,SMS,7939,264,14,1753.8,2660.08,3.48,3.3253558382667845,5.303030303030303
971866,Category Promotion,2024-10-06,New Users,SMS,8760,191,78,4339.28,5537.59,2.24,2.180365296803653,40.83769633507853
452929,App Push Notification,2024-10-06,All,Email,3100,710,37,4313.18,7681.84,2.9,22.903225806451612,5.211267605633803
772590,Email Campaign,2024-10-06,All,App,7054,838,11,2847.69,4782.03,3.87,11.879784519421605,1.3126491646778042
175213,Referral Program,2024-10-06,New Users,Email,6788,454,19,4454.21,8202.7,3.54,6.688273423688863,4.185022026431718
121986,New User Discount,2024-10-05,New Users,App,5915,556,60,4173.92,6644.74,1.94,9.399830938292476,10.79136690647482
591904,Weekend Special,2024-10-05,New Users,Social Media,5590,976,70,1106.09,3476.56,2.83,17.459749552772806,7.172131147540983
75541,Festival Offer,2024-10-05,Inactive,Social Media,3427,380,34,1833.76,9020.25,1.91,11.088415523781734,8.947368421052632
185728,Flash Sale,2024-10-05,Inactive,SMS,2108,412,45,4877.23,2501.9,3.27,19.54459203036053,10.922330097087379
801086,Membership Drive,2024-10-05,All,Social Media,1475,859,84,2772.31,2590.49,3.23,58.237288135593225,9.778812572759023
608227,Category Promotion,2024-10-05,New Users,App,6540,801,95,1269.01,6385.74,3.17,12.24770642201835,11.860174781523096
615865,App Push Notification,2024-10-05,All,Social Media,6166,558,88,3932.73,7898.49,3.1,9.049626986701265,15.770609318996415
723498,Email Campaign,2024-10-05,Inactive,App,6801,104,32,2500.47,8843.86,2.5,1.5291868842817233,30.76923076923077
702150,Referral Program,2024-10-05,New Users,SMS,9703,566,61,4213.46,3232.52,1.63,5.833247449242503,10.777385159010601
454301,New User Discount,2024-10-04,New Users,Email,5611,206,73,4129.01,7558.84,2.59,3.671359828907503,35.43689320388349
609827,Weekend Special,2024-10-04,Premium,App,2256,396,85,4797.55,4184.93,2.45,17.5531914893617,21.464646464646464
183687,Festival Offer,2024-10-04,New Users,Email,6759,534,22,2307.54,8842.15,3.35,7.9005770084332,4.119850187265917
410483,Flash Sale,2024-10-04,New Users,SMS,4886,469,46,2746.41,5753.43,2.6,9.598853868194842,9.808102345415778
32579,Membership Drive,2024-10-04,Premium,Email,3616,848,27,1841.76,3599.71,2.61,23.451327433628318,3.1839622641509435
592974,Category Promotion,2024-10-04,New Users,App,4701,260,75,4980.88,3506.19,1.92,5.530738140821102,28.846153846153843
419190,App Push Notification,2024-10-04,New Users,App,9171,307,32,3036.79,8952.45,1.8,3.3475084505506487,10.423452768729643
366900,Email Campaign,2024-10-04,Premium,App,2462,122,88,2835.74,9933.1,2.44,4.955320877335499,72.1311475409836
831297,Referral Program,2024-10-04,New Users,Email,2449,354,33,1225.24,7402.01,1.75,14.45487954267048,9.322033898305085
629614,New User Discount,2024-10-03,Premium,Social Media,5380,763,43,3899.44,8589.47,2.19,14.182156133828997,5.6356487549148095
589617,Weekend Special,2024-10-03,All,SMS,8710,694,90,3191.69,2457.71,2.32,7.967853042479908,12.968299711815561
845251,Festival Offer,2024-10-03,Premium,SMS,3296,228,18,2676.04,4240.85,1.86,6.917475728155339,7.894736842105263
214319,Flash Sale,2024-10-03,Inactive,App,5160,547,55,4418.48,9870.04,1.6,10.60077519379845,10.054844606946983
980989,Membership Drive,2024-10-03,New Users,App,9200,521,19,3255.93,3768.57,2.68,5.663043478260869,3.6468330134357005
175779,Category Promotion,2024-10-03,Premium,Social Media,3255,612,10,2766.51,9581.99,3.26,18.80184331797235,1.6339869281045754
161133,App Push Notification,2024-10-03,New Users,Email,6874,869,16,1642.59,3025.99,2.88,12.641838812918243,1.8411967779056386
282457,Email Campaign,2024-10-03,Inactive,SMS,3373,371,17,2077.07,3507.33,3.57,10.999110584049808,4.5822102425876015
310121,Referral Program,2024-10-03,All,Email,4041,178,21,3636.84,9487.96,2.4,4.404850284583024,11.797752808988763
304134,New User Discount,2024-10-02,New Users,SMS,4440,339,26,1426.39,2072.15,3.61,7.635135135135135,7.669616519174041
884872,Weekend Special,2024-10-02,New Users,Email,5164,978,89,1058.86,4846.78,3.24,18.938807126258713,9.100204498977506
408124,Festival Offer,2024-10-02,All,Email,8702,580,58,3045.76,3814.41,1.88,6.665134451850149,10.0
447012,Flash Sale,2024-10-02,Inactive,SMS,1064,821,98,1401.41,8632.02,2.04,77.16165413533834,11.936662606577345
168686,Membership Drive,2024-10-02,Premium,Email,2133,969,98,3282.05,9841.84,3.24,45.42897327707454,10.113519091847266
661265,Category Promotion,2024-10-02,All,Social Media,2330,520,63,2342.55,5905.11,1.64,22.317596566523605,12.115384615384615
110650,App Push Notification,2024-10-02,Inactive,Social Media,3801,619,18,2145.8,7258.0,3.22,16.28518810839253,2.9079159935379644
438577,Email Campaign,2024-10-02,Premium,App,8940,135,68,4831.21,3563.69,1.6,1.5100671140939599,50.37037037037037
525904,Referral Program,2024-10-02,All,Social Media,9387,352,67,1874.97,7563.84,2.55,3.7498668371151593,19.03409090909091
651862,New User Discount,2024-10-01,Premium,Social Media,2586,958,85,4044.28,3524.77,2.05,37.045630317092034,8.872651356993737
590741,Weekend Special,2024-10-01,All,SMS,5644,504,19,3825.87,5259.59,3.24,8.929836995038979,3.7698412698412698
106256,Festival Offer,2024-10-01,All,Email,1091,717,26,2443.05,7152.13,1.59,65.71952337305224,3.626220362622036
981856,Flash Sale,2024-10-01,Premium,Social Media,4923,509,99,3284.33,6276.1,2.23,10.339224050375787,19.44990176817289
379072,Membership Drive,2024-10-01,All,Email,7032,876,21,2002.69,4907.77,2.9,12.457337883959044,2.3972602739726026
758578,Category Promotion,2024-10-01,Premium,Email,5986,993,71,1932.62,4548.25,3.6,16.58870698296024,7.150050352467272
96258,App Push Notification,2024-10-01,New Users,Social Media,5379,565,17,3056.0,3520.12,1.65,10.50381111730805,3.0088495575221237
237321,Email Campaign,2024-10-01,All,SMS,8296,989,72,2633.2,4670.64,3.17,11.921407907425264,7.280080889787664
120536,Referral Program,2024-10-01,Inactive,Email,8654,642,96,2129.02,5956.14,3.27,7.418534781603883,14.953271028037381
668849,New User Discount,2024-09-30,New Users,Email,8850,126,17,3664.15,5397.3,1.82,1.423728813559322,13.492063492063492
135541,Weekend Special,2024-09-30,Premium,App,8975,766,23,2462.09,3637.45,2.41,8.534818941504179,3.0026109660574414
735206,Festival Offer,2024-09-30,New Users,App,1798,191,91,4376.28,8283.13,3.26,10.622914349276973,47.64397905759162
625277,Flash Sale,2024-09-30,Inactive,SMS,2307,890,95,4844.96,2211.54,2.54,38.57824013870828,10.674157303370785
172893,Membership Drive,2024-09-30,Inactive,Social Media,7094,972,64,3221.91,4439.82,3.88,13.701719763180154,6.584362139917696
968429,Category Promotion,2024-09-30,Inactive,Social Media,6993,807,80,2023.52,5974.74,2.8,11.54011154011154,9.913258983890955
436788,App Push Notification,2024-09-30,All,Social Media,2759,383,91,3820.99,5565.8,2.38,13.88184124682856,23.759791122715406
97177,Email Campaign,2024-09-30,New Users,App,8317,797,72,2075.05,5413.21,3.49,9.582782253216305,9.03387703889586
912532,Referral Program,2024-09-30,New Users,SMS,3033,987,66,1050.47,8408.81,2.45,32.54203758654797,6.68693009118541
430241,New User Discount,2024-09-29,All,SMS,8057,919,64,4241.62,9942.14,1.94,11.406230606925655,6.9640914036996735
750631,Weekend Special,2024-09-29,New Users,App,9566,424,50,4495.05,2810.25,3.33,4.432364624712524,11.79245283018868
762682,Festival Offer,2024-09-29,All,App,3662,667,99,1126.11,4579.55,2.73,18.21409066084107,14.842578710644677
752622,Flash Sale,2024-09-29,Premium,App,7040,775,31,2463.87,2070.71,2.22,11.008522727272728,4.0
274506,Membership Drive,2024-09-29,New Users,Social Media,3515,912,32,3594.68,7744.51,1.59,25.945945945945947,3.508771929824561
525095,Category Promotion,2024-09-29,Premium,Social Media,5607,860,93,4829.25,6140.48,3.04,15.337970394150169,10.813953488372093
182644,App Push Notification,2024-09-29,Inactive,Email,1185,780,48,3687.23,9066.61,3.54,65.82278481012658,6.153846153846154
545911,Email Campaign,2024-09-29,Premium,Social Media,1981,534,95,4097.54,5047.88,3.58,26.95608278647148,17.790262172284642
828636,Referral Program,2024-09-29,Inactive,Email,7640,970,94,3022.77,8815.63,1.68,12.696335078534032,9.690721649484537
866163,New User Discount,2024-09-28,New Users,Email,7632,497,44,1025.98,9484.1,1.93,6.512054507337527,8.853118712273641
289833,Weekend Special,2024-09-28,Premium,Email,9251,645,29,4163.77,2735.37,2.61,6.972219219543834,4.496124031007752
749333,Festival Offer,2024-09-28,Inactive,App,4121,296,47,4028.86,4825.08,3.5,7.18272264013589,15.878378378378377
791619,Flash Sale,2024-09-28,All,SMS,5248,634,99,2125.76,9647.1,3.11,12.080792682926829,15.615141955835963
290649,Membership Drive,2024-09-28,Premium,Email,5127,864,93,2805.9,3852.16,1.76,16.8519602106495,10.76388888888889
729407,Category Promotion,2024-09-28,Inactive,SMS,4155,940,42,2488.64,8059.82,3.57,22.623345367027678,4.468085106382979
640855,App Push Notification,2024-09-28,New Users,Social Media,1108,936,93,4983.04,3228.67,2.71,84.47653429602889,9.935897435897436
879023,Email Campaign,2024-09-28,Premium,Social Media,2275,926,25,3792.48,5671.63,3.74,40.7032967032967,2.699784017278618
118971,Referral Program,2024-09-28,All,App,6092,533,95,2085.63,4473.29,1.73,8.749179251477347,17.823639774859288
336089,New User Discount,2024-09-27,Inactive,Social Media,2220,292,39,3807.42,6822.05,2.45,13.153153153153152,13.356164383561644
522446,Weekend Special,2024-09-27,Premium,Email,7869,174,69,2433.89,4314.68,2.55,2.2112085398398778,39.6551724137931
949547,Festival Offer,2024-09-27,Premium,Social Media,8779,315,100,3919.23,7389.26,2.16,3.5881079849641186,31.746031746031743
771122,Flash Sale,2024-09-27,Inactive,App,5602,685,48,2503.68,9057.48,2.94,12.227775794359157,7.007299270072993
575873,Membership Drive,2024-09-27,All,Email,8842,230,14,2229.83,4809.04,2.39,2.601221443112418,6.086956521739131
390180,Category Promotion,2024-09-27,New Users,App,2419,823,77,4988.39,4884.14,1.57,34.02232327408019,9.356014580801943
518789,App Push Notification,2024-09-27,All,SMS,8299,510,34,4629.47,2617.42,3.87,6.145318713097963,6.666666666666667
200862,Email Campaign,2024-09-27,Inactive,Email,8770,501,78,4515.94,7063.93,3.63,5.712656784492588,15.568862275449103
222562,Referral Program,2024-09-27,New Users,SMS,7188,240,77,2851.2,3571.86,2.89,3.33889816360601,32.083333333333336
896324,New User Discount,2024-09-26,Premium,SMS,6359,576,35,1066.47,6415.95,3.94,9.058027991822613,6.076388888888888
557067,Weekend Special,2024-09-26,Premium,Social Media,8414,180,100,1825.36,5457.83,1.8,2.1392916567625386,55.55555555555556
747205,Festival Offer,2024-09-26,All,App,2853,582,32,4012.49,6437.95,1.75,20.39957939011567,5.498281786941581
184157,Flash Sale,2024-09-26,All,SMS,5611,444,77,1389.35,7382.89,3.89,7.913027980752093,17.34234234234234
653847,Membership Drive,2024-09-26,All,Email,3422,345,92,3307.59,5044.14,2.57,10.081823495032145,26.666666666666668
689098,Category Promotion,2024-09-26,All,SMS,2079,897,37,1983.91,7661.04,2.21,43.14574314574315,4.124860646599777
389968,App Push Notification,2024-09-26,Premium,SMS,1592,987,57,4579.65,8806.03,1.9,61.997487437185924,5.775075987841945
67480,Email Campaign,2024-09-26,New Users,App,8019,604,76,2216.38,4921.83,3.77,7.53211123581494,12.582781456953644
588555,Referral Program,2024-09-26,Inactive,App,1452,679,94,4925.58,4476.21,2.24,46.76308539944903,13.843888070692195
278074,New User Discount,2024-09-25,Inactive,Social Media,9737,732,59,2565.95,8286.33,2.04,7.517715928930882,8.060109289617486
127182,Weekend Special,2024-09-25,New Users,SMS,1452,863,44,4240.4,5750.97,1.81,59.435261707988985,5.098493626882966
721622,Festival Offer,2024-09-25,All,Email,4844,230,26,3690.93,5523.68,1.55,4.748142031379025,11.304347826086957
100487,Flash Sale,2024-09-25,New Users,SMS,8209,151,70,3104.65,4187.59,2.9,1.8394445121208431,46.35761589403973
145584,Membership Drive,2024-09-25,Inactive,App,5725,903,80,1133.26,7075.73,3.39,15.77292576419214,8.859357696566999
860225,Category Promotion,2024-09-25,Premium,App,4389,309,81,4860.67,3960.92,3.76,7.040328092959672,26.21359223300971
616821,App Push Notification,2024-09-25,Premium,App,1537,483,85,2416.66,2232.96,3.74,31.42485361093038,17.598343685300208
713465,Email Campaign,2024-09-25,Inactive,Email,9053,989,42,2619.72,6716.68,2.09,10.924555396001326,4.246713852376137
615676,Referral Program,2024-09-25,All,Email,5649,924,100,4874.66,7073.93,2.79,16.356877323420075,10.822510822510822
305241,New User Discount,2024-09-24,New Users,Social Media,9598,803,67,2805.32,8678.82,1.97,8.366326317982912,8.34371108343711
530806,Weekend Special,2024-09-24,Premium,Email,3678,341,72,2373.92,5821.2,3.72,9.271343121261555,21.114369501466275
807153,Festival Offer,2024-09-24,Inactive,Email,8192,292,17,2976.54,5559.23,3.68,3.564453125,5.821917808219178
